UniqueID,Country_of_Residence
French1_3643,canada
French1_3648,france
French1_3653,france
French1_3655,france
French1_3660,france
French1_3661,france
French1_3663,france
French1_3671,france
French1_3673,france
French1_3686,france
French1_3688,switzerland
French1_3690,france
French1_3695,france
French1_3702,france
French1_3708,france
French1_3715,france
French1_3716,france
French1_3717,france
French1_3718,belgium
French1_3722,france
French1_3726,france
French1_3732,france
French1_3733,france
French1_3747,france
French1_3751,france
French1_3755,france
French1_3760,france
French1_3768,france
French1_3771,belgium
French1_3772,france
French1_3774,france
French1_3775,france
French1_3781,france
French1_3783,france
French1_3784,belgium
French1_3791,france
French1_3798,france
French1_3801,france
French1_3804,spain
French1_3812,france
French1_3813,france
French1_3814,france
French1_3817,france
French1_3822,france
French1_3823,france
French1_3832,germany
French1_3834,france
French1_3838,france
French1_3844,france
French1_3845,france
French1_3846,belgium
French1_3852,france
French1_3853,belgium
French1_3869,france
French1_3871,france
French1_3881,france
French1_3887,france
French1_3896,france
French1_3901,france
French1_3908,brésil
French1_3913,france
French1_3916,france
French1_3917,france
French1_3920,belgium
French1_3921,france
French1_3922,france
French1_3943,france
French1_3949,france
French1_3960,france
French1_3963,france
French1_3964,france
French1_3970,france
French1_3991,france
French1_4011,france
French1_4013,france
French1_4014,france
French1_4016,france
French1_4019,switzerland
French1_4026,france
French1_4031,belgium
French1_4032,france
French1_4045,france
French1_4046,france
French1_4048,france
French1_4052,france
French1_4054,france
French1_4089,france
French1_4095,france
French1_4097,france
French1_4105,france
French1_4108,france
French1_4118,france
French1_4119,france
French1_4124,france
French1_4128,france
French1_4131,france
French1_4133,france
French1_4142,france
French1_4143,usa
French1_4149,belgium
French1_4150,france
French1_4166,france
French1_4171,france
French1_4183,france
French1_4185,france
French1_4187,france
French1_4193,france
French1_4195,canada
French1_4197,france
French1_4203,france
French1_4205,france
French1_4207,switzerland
French1_4225,belgium
French1_4228,france
French1_4229,île de la réunion
French1_4239,france
French1_4244,france
French1_4249,france
French1_4254,belgium
French1_4256,france
French1_4262,france
French1_4263,france
French1_4267,france
French1_4268,france
French1_4278,belgium
French1_4280,france
French1_4289,france
French1_4290,france
French1_4301,france
French1_4303,france
French1_4304,france
French1_4306,france
French1_4316,france
French1_4317,france
French1_4327,france
French1_4330,france
French1_4335,france
French1_4336,france
French1_4341,france
French1_4342,france
French1_4348,france
French1_4357,france
French1_4364,switzerland
French1_4371,france
French1_4374,france
French1_4375,france
French1_4382,france
French1_4393,france
French1_4396,france
French1_4418,france
French1_4419,belgium
French1_4423,belgium
French1_4426,france
French1_4427,switzerland
French1_4428,switzerland
French1_4436,france
French1_4437,france
French1_4453,france
French1_4456,france
French1_4457,france
French1_4459,france
French1_4460,france
French1_4463,france
French1_4467,france
French1_4469,france
French1_4470,france
French1_4472,france
French1_4489,france
French1_4498,belgium
French1_4499,switzerland
French1_4502,france
French1_4503,france
French1_4505,france
French1_4512,switzerland
French1_4523,switzerland
French1_4524,france
French1_4525,switzerland
French1_4526,france
French1_4532,france
French1_4536,france
French1_4537,france
French1_4540,france
French1_4541,france
French1_4543,france
French1_4548,france
French1_4553,france
French1_4560,france
French1_4566,france
French1_4568,france
French1_4572,belgium
French1_4575,belgium
French1_4578,france
French1_4586,france
French1_4598,belgium
French1_4601,france
French1_4603,france
French1_4609,france
French1_4610,france
French1_4611,france
French1_4622,france
French1_4633,france
French1_4637,belgium
French1_4653,france
French1_4666,france
French1_4670,belgium
French1_4672,france
French1_4677,belgium
French1_4679,france
French1_4683,france
French1_4687,france
French1_4691,france
French1_4692,france
French1_4699,france
French1_4713,suède
French1_4716,france
French1_4718,france
French1_4722,france
French1_4728,france
French1_4739,france
French1_4742,france
French1_4749,france
French1_4750,france
French1_4751,france
French1_4753,france
French1_4764,france
French1_4766,france
French1_4773,france
French1_4777,france
French1_4785,uk
French1_4787,france
French1_4791,france
French1_4796,belgium
French1_4800,france
French1_4803,france
French1_4808,france
French1_4813,france
French1_4817,france
French1_4820,france
French1_4822,france
French1_4827,france
French1_4833,france
French1_4835,france
French1_4839,france
French1_4849,france
French1_4850,france
French1_4852,france
French1_4863,france
French1_4865,france
French1_4867,belgium
French1_4868,france
French1_4871,france
French1_4872,france
French1_4873,belgium
French1_4879,france
French1_4882,france
French1_4897,spain
French1_4900,belgium
French1_4903,france
French1_4906,france
French1_4907,france
French1_4918,france
French1_4922,france
French1_4923,france
French1_4924,france
French1_4926,france
French1_4929,belgium
French1_4931,france
French1_4932,france
French1_4937,france
French1_4940,france
French1_4945,france
French1_4949,belgium
French1_4952,france
French1_4958,france
French1_4962,france
French1_4968,france
French1_4971,france
French1_4974,france
French1_4975,france
French1_4977,france
French1_4978,france
French1_4987,france
French1_4990,france
French1_4991,france
French1_4992,france
French1_4993,france
French1_4996,belgium
French1_4998,france
French1_5002,france
French1_5009,france
French1_5012,belgium
French1_5020,france
French1_5035,france
French1_5036,france
French1_5039,france
French1_5040,france
French1_5043,france
French1_5047,france
French1_5048,france
French1_5050,canada
French1_5051,france
French1_5055,france
French1_5065,france
French1_5069,france
French1_5074,france
French1_5104,france
French1_5112,france
French1_5115,france
French1_5120,france
French1_5121,france
French1_5122,france
French1_5130,france
French1_5136,france
French1_5143,france
French1_5150,france
French1_5151,france
French1_5163,france
French1_5166,france
French1_5176,france
French1_5180,france
French1_5182,france
French1_5185,france
French1_5187,france
French1_5188,france
French1_5201,france
French1_5202,france
French1_5203,france
French1_5205,switzerland
French1_5206,france
French1_5211,france
French1_5215,france
French1_5224,france
French1_5229,france
French1_5231,france
French1_5241,france
French1_5258,france
French1_5262,france
French1_5263,france
French1_5267,france
French1_5270,france
French1_5271,france
French1_5273,france
French1_5274,france
French1_5275,france
French1_5281,france
French1_5282,france
French1_5284,france
French1_5287,france
French1_5290,france
French1_5294,france
French1_5305,france
French1_5306,france
French1_5319,france
French1_5325,belgium
French1_5326,france
French1_5331,france
French1_5334,france
French1_5338,france
French1_5346,france
French1_5349,canada
French1_5364,france
French1_5366,france
French1_5367,france
French1_5373,france
French1_5387,france
French1_5389,france
French1_5398,france
French1_5401,france
French1_5405,france
French1_5408,france
French1_5409,france
French1_5414,fràce
French1_5418,france
French1_5424,france
French1_5429,françe
French1_5431,france
French1_5432,france
French1_5433,france
French1_5437,france
French1_5443,france
French1_5450,france
French1_5456,france
French1_5457,france
French1_5458,france
French1_5464,france
French1_5466,france
French1_5467,france
French1_5474,france
French1_5475,france
French1_5479,france
French1_5496,france
French1_5498,france
French1_5501,uk
French1_5510,france
French1_5517,france
French1_5536,france
French1_5539,france
French1_5542,france
French1_5544,france
French1_5545,france
French1_5551,france
French1_5554,france
French1_5557,france
French1_5558,france
French1_5559,france
French1_5560,france
French1_5563,france
French1_5566,france
French1_5569,france
French1_5581,france
French1_5595,île maurice
French1_5597,france
French1_5599,france
French1_5600,france
French1_5601,france
French1_5607,france
French1_5613,france
French1_5614,france
French1_5633,france
French1_5636,france
French1_5639,france
French1_5641,france
French1_5649,france
French1_5653,france
French1_5656,france
French1_5660,france
French1_5662,france
French1_5664,france
French1_5670,france
French1_5672,france
French1_5674,france
French1_5675,france
French1_5681,france
French1_5682,france
French1_5689,belgium
French1_5696,france
French1_5702,belgium
French1_5709,france
French1_5711,france
French1_5715,france
French1_5717,france
French1_5719,france
French1_5722,france
French1_5727,france
French1_5729,france
French1_5730,france
French1_5732,france
French1_5737,france
French1_5742,france
French1_5750,france
French1_5754,france
French1_5758,france
French1_5761,france
French1_5762,france
French1_5768,france
French1_5769,france
French1_5776,france
French1_5777,france
French1_5780,switzerland
French1_5792,france
French1_5799,france
French1_5806,france
French1_5809,france
French1_5810,france
French1_5816,france
French1_5820,france
French1_5824,france
French1_5825,france
French1_5826,belgium
French1_5827,france
French1_5832,france
French1_5833,france
French1_5834,france
French1_5836,france
French1_5841,france
French1_5845,france
French1_5849,france
French1_5850,france
French1_5851,france
French1_5852,france
French1_5853,france
French1_5859,france
French1_5862,france
French1_5863,france
French1_5868,france
French1_5886,france
French1_5893,france
French1_5894,france
French1_5895,france
French1_5898,france
French1_5899,france
French1_5907,france
French1_5911,france
French1_5913,france
French1_5916,france
French1_5921,france
French1_5922,france
French1_5928,france
French1_5929,france
French1_5932,france
French1_5934,france
French1_5941,france
French1_5942,france
French1_5944,france
French1_5946,france
French1_5951,belgium
French1_5953,france
French1_5960,france
French1_5963,france
French1_5973,france
French1_5975,france
French1_5982,france
French1_5986,france
French1_5989,france
French1_5991,france
French1_5999,france
French1_6005,france
French1_6006,switzerland
French1_6014,france
French1_6018,france
French1_6020,france
French1_6021,france
French1_6023,france
French1_6024,france
French1_6027,france
French1_6030,france
French1_6031,belgium
French1_6051,france
French1_6053,france
French1_6057,france
French1_6068,france
French1_6070,france
French1_6072,germany
French1_6076,france
French1_6077,france
French1_6080,france
French1_6081,france
French1_6082,france
French1_6083,france
French1_6087,france
French1_6090,france
French1_6091,switzerland
French1_6092,france
French1_6094,france
French1_6099,france
French1_6102,france
French1_6105,france
French1_6115,switzerland
French1_6118,france
French1_6119,france
French1_6121,france
French1_6123,france
French1_6133,france
French1_6135,france
French1_6140,france
French1_6145,france
French1_6150,belgium
French1_6151,france
French1_6153,france
French1_6154,france
French1_6155,france
French1_6157,france
French1_6160,france
French1_6161,france
French1_6164,switzerland
French1_6166,france
French1_6177,belgium
French1_6187,france
French1_6194,france
French1_6210,france
French1_6211,france
French1_6224,france
French1_6227,france
French1_6234,france
French1_6239,france
French1_6255,belgium
French1_6260,france
French1_6264,switzerland
French1_6269,france
French1_6271,france
French1_6279,france
French1_6282,france
French1_6283,france
French1_6290,france
French1_6300,france
French1_6307,états-unis
French1_6308,france
French1_6311,france
French1_6314,france
French1_6316,belgium
French1_6320,france
French1_6323,france
French1_6324,france
French1_6327,france
French1_6334,france
French1_6339,france
French1_6342,belgium
French1_6344,france
French1_6354,france
French1_6358,france
French1_6363,france
French1_6364,france
French1_6366,france
French1_6372,france
French1_6383,belgium
French1_6394,switzerland
French1_6400,france
French1_6401,france
French1_6406,switzerland
French1_6413,france
French1_6414,france
French1_6416,france
French1_6421,france
French1_6428,france
French1_6430,france
French1_6432,france
French1_6439,france
French1_6447,france
French1_6455,france
French1_6458,france
French1_6459,france
French1_6475,france
French1_6479,france
French1_6480,france
French1_6481,france
French1_6483,france
French1_6485,france
French1_6490,france
French1_6493,france
French1_6494,france
French1_6495,france
French1_6511,france
French1_6512,france
French1_6517,france
French1_6519,france
French1_6528,france
French1_6532,france
French1_6535,belgium
French1_6539,france
French1_6545,france
French1_6550,france
French1_6557,france
French1_6559,france
French1_6565,france
French1_6568,france
French1_6574,france
French1_6578,france
French1_6580,france
French1_6584,france
French1_6597,france
French1_6602,france
French1_6603,france
French1_6606,france
French1_6609,switzerland
French1_6610,france
French1_6620,france
French1_6627,france
French1_6635,france
French1_6638,france
French1_6641,france
French1_6650,france
French1_6652,france
French1_6656,france
French1_6662,france
French1_6663,france
French1_6666,france
French1_6674,france
French1_6676,france
French1_6679,switzerland
French1_6681,france
French1_6686,france
French1_6696,france
French1_6705,france
French1_6706,france
French1_6716,france
French1_6721,france
French1_6737,france
French1_6739,france
French1_6750,france
French1_6752,france
French1_6754,belgium
French1_6756,france
French1_6758,france
French1_6760,france
French1_6763,france
French1_6768,france
French1_6777,france
French1_6778,france
French1_6784,france
French1_6785,france
French1_6786,france
French1_6791,france
French1_6794,france
French1_6800,france
French1_6801,france
French1_6804,france
French1_6805,france
French1_6806,france
French1_6821,france
French1_6825,france
French1_6828,france
French1_6832,france
French1_6837,france
French1_6839,france
French1_6844,france
